transition_id,tier,spectrum_id,fit_role,arm,snr_rung,realization,fit_completed,optimizer_success,parameter_at_bound,local_hbeta_coverage,local_mask_fraction,continuum_valid,broad_component_present,broad_component_amplitude,broad_component_width,broad_flux,residual_rms_local,finite_measurement,fit_valid,invalid_reason,valid_nondetection
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,11.0,True,True,False,True,0.0,True,True,17.804603347215675,9132.730913796962,3216.449652666375,4.665723215514918,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,12.0,True,True,False,True,0.0,True,True,17.306714950038327,4525.661198233909,2288.5024596400726,5.516734744434786,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,12.0,True,True,False,True,0.0,True,True,19.571881337832053,10251.576473936058,3455.009628078801,14.620033994268107,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,13.0,True,True,False,True,0.0,True,True,15.787658402821592,4125.4676122026685,2037.147196268012,4.9461088782621125,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,13.0,True,True,False,True,0.0,True,True,25.70834489734608,6270.561320009984,3163.4758834848826,6.013132786544304,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,14.0,True,True,False,True,0.0,True,True,11.46408967755974,8526.079544164792,1683.1307631908594,6.251804176386825,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,14.0,True,True,False,True,0.0,True,True,20.395583555377073,8107.82000688421,2847.57967722397,6.284877850364467,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,15.0,True,True,False,True,0.0,True,True,16.153955950670706,4831.2408168365555,2107.814289226899,6.5011468248104265,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,15.0,True,True,False,True,0.0,True,True,26.610911252333835,6742.526771034611,3651.095587648495,5.912888127343914,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,16.0,True,True,True,True,0.0,True,True,10.40616037784048,8798.973588042141,1733.6078481079237,4.185790833874366,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,16.0,True,True,False,True,0.0,True,True,17.32149979005726,10050.87957074576,2997.9524536378176,5.455593952017475,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,17.0,True,True,False,True,0.0,True,True,13.374555907219587,6555.217972575299,1509.7429375098848,6.292105760242425,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,17.0,True,True,False,True,0.0,True,True,19.83540665051464,11002.419065254964,3758.1045593610424,15.293553696070378,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,18.0,True,True,True,True,0.0,True,True,9.83523984476875,10724.070229759162,2166.3991821755267,3.9382943404873223,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,18.0,True,True,False,True,0.0,True,True,25.3604931499396,6153.795600951887,3365.468970844375,6.944957215262706,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-52266-60,pilot_faint_shared_across_arms,shared,10.0,19.0,True,True,False,True,0.0,True,True,11.70877172995688,10084.27454821513,2033.203942268816,13.62417295468618,True,True,,False
SDSSJ082942.66+415436.8,GOLD,761-54524-71,pilot_matched_bright,matched,10.0,19.0,True,True,False,True,0.0,True,True,16.597756502534367,10915.376797093078,3119.804185821343,7.123501743001315,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,0.0,True,True,False,True,0.0,True,True,1.312793207475238,13349.671268057464,306.5593392204181,1.5200219104690351,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,0.0,True,True,False,True,0.0,True,True,3.6132125069698873,5275.670263846693,446.1146461981516,1.9954819900159717,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,1.0,True,True,True,True,0.0,True,True,0.4172329148843801,10975.680245711212,78.96491142772197,1.600873927666958,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,1.0,True,True,True,True,0.0,True,True,3.1256863763928777,6908.140985070955,503.8659268422499,1.8898356809767616,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,2.0,True,True,True,True,0.0,True,True,1.944422955979519,14845.74453242578,409.8935997045403,1.40662070720275,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,2.0,True,True,False,True,0.0,True,True,3.5154484878674452,4272.634856061819,334.25122381612726,2.0830794610387007,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,3.0,True,True,True,True,0.0,True,True,1.028085949705826,13890.871894415692,267.97663202700585,1.5811893090922775,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,3.0,True,True,False,True,0.0,True,True,4.904449069087491,4220.75403398879,529.3817863021338,2.118534942922553,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,4.0,True,True,False,True,0.0,True,True,1.4853634988654107,14195.918979244634,316.127886486205,1.494696673146852,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,4.0,True,True,True,True,0.0,True,True,3.882252297415789,9169.147172066863,741.5088989926278,2.0873881046871,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,5.0,True,True,False,True,0.0,True,True,1.9250023797212632,5808.405941763739,277.48684508835305,1.4885064905493348,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,5.0,True,True,False,True,0.0,True,True,2.558243616945788,16102.183787361371,709.4099341187812,3.5218772593608345,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,6.0,True,True,True,True,0.0,True,True,1.2863687892661346,11002.83331538573,229.5733396795123,1.4787678122356154,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,6.0,True,True,False,True,0.0,True,True,3.7399811025906615,5070.074956270288,502.6338555952026,2.1264100230852923,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,7.0,True,True,False,True,0.0,True,True,1.0519163318178926,12134.121189418662,219.80402011513257,1.557038936852448,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,7.0,True,True,False,True,0.0,True,True,3.700771911141487,14939.170168319228,952.0869377295016,3.429985735626045,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,8.0,True,True,True,True,0.0,True,True,1.2322848297330324,2917.3784701119885,91.35158288344876,1.5301918938749617,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,8.0,True,True,False,True,0.0,True,True,3.9766817616637695,5819.3661387362945,519.0766577357354,2.236803556106248,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,9.0,True,True,False,True,0.0,True,True,1.4744927501197935,13862.646556212789,352.0010076793757,3.4907434315936614,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,9.0,True,True,False,True,0.0,True,True,3.343673116162904,8777.296470955029,510.195948691864,2.497939458790832,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,10.0,True,True,False,True,0.0,True,True,1.9438606280175463,16083.695086279338,503.3969083413237,1.5471708969782256,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,10.0,True,True,False,True,0.0,True,True,4.051261548454477,5764.152302806416,690.908774408374,2.212132558780095,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,11.0,True,True,False,True,0.0,True,True,1.4432899320127037e-05,34933.24197004653,0.0086871684783603,3.525192739369633,True,False,BROAD_COMPONENT_WIDTH_OUTSIDE_YANG_SOURCE_RANGE,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,11.0,True,True,True,True,0.0,True,True,3.514602497922681,5359.052648863978,468.4551606604764,2.111880820636257,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,12.0,True,True,True,True,0.0,True,True,1.170484265067273,14597.52719497437,294.23990087528324,1.527112718296964,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,12.0,True,True,False,True,0.0,True,True,2.391947750979284,15688.222655944632,646.2321751429743,3.5553931784397377,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,13.0,True,True,False,True,0.0,True,True,1.0514061843380773,16340.77292278556,295.8793011414604,3.257184171478473,True,True,,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,13.0,True,True,False,True,0.0,True,True,3.4278202498683186,5584.302697361384,431.89720597939265,2.087085043176024,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,14.0,True,True,True,True,0.0,True,True,1.4037015994006197,3809.024158794135,192.31494890380844,1.450355419105834,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,14.0,True,True,False,True,0.0,True,True,4.66890470729453,4060.741229339161,354.7833349504451,2.0600853602265703,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,15.0,True,True,True,True,0.0,True,True,1.082272604868706,13570.163688747249,254.03786032142295,1.5130695325238768,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,15.0,True,True,False,True,0.0,True,True,3.256372949067554,8619.143930485445,483.2964222470439,2.2225793248005448,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,16.0,True,True,True,True,0.0,True,True,0.6706690758306877,3912.488127908391,231.70415691312687,3.2105045761096447,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,16.0,True,True,False,True,0.0,True,True,3.0117608407209673,7800.410221926879,404.52660932028664,2.0980639818889832,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,17.0,True,True,True,True,0.0,True,True,0.0092492680181521,5577.39674034934,7.340967985107174,3.5258648611071033,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,17.0,True,True,False,True,0.0,True,True,5.329336971726661,4614.626467765016,682.1561090456039,2.1949417406365472,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,18.0,True,True,True,True,0.0,True,True,0.9763800878914708,5462.3507538529375,165.75419143097645,1.5390545454236555,True,False,ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND,False
SDSSJ012256.19-000252.68,SILVER,9395-58113-532,pilot_matched_bright,matched,5.0,18.0,True,True,False,True,0.0,True,True,3.099842049714141,9336.099941041,498.3550136597371,2.5312313872458274,True,True,,False
SDSSJ012256.19-000252.68,SILVER,399-51817-238,pilot_faint_shared_across_arms,shared,5.0,19.0,True,True,False,True,0.0,True,True,1.2856737896527193,12774.711687496008,267.6182287782188,1.4726738109611126,True,True,,False
